run_id	dataset_id	model_id	family	seed	split_id	condition_id	metric_name	metric_value	metric_direction	n_features_evaluated	metric_status	not_evaluable_reason
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAP2K3+MIDEAS	gene_wise_spearman	0.72729463431477481	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAP2K3+SLC38A2	relative_l2_response_error	0.76075878452488777	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAP2K3+SLC38A2	gene_wise_spearman	0.633386091061652	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAP2K6+SPI1	relative_l2_response_error	1.3156005264867909	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAP2K6+SPI1	gene_wise_spearman	0.79000429658494775	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAPK1+TGFBR2	relative_l2_response_error	0.55374997104779733	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	MAPK1+TGFBR2	gene_wise_spearman	0.76811397633932321	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	POU3F2+CBFA2T3	relative_l2_response_error	0.56585674252392604	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	POU3F2+CBFA2T3	gene_wise_spearman	0.74068546450534412	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	POU3F2+FOXL2	relative_l2_response_error	0.41871047836720493	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	POU3F2+FOXL2	gene_wise_spearman	0.82983183245451564	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	PTPN12+UBASH3A	relative_l2_response_error	0.52690134527923904	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	PTPN12+UBASH3A	gene_wise_spearman	0.81006471276391323	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	SGK1+S1PR2	relative_l2_response_error	0.51745333675874416	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	SGK1+S1PR2	gene_wise_spearman	0.81976935778163784	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	SGK1+TBX2	relative_l2_response_error	0.4481342303896238	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	SGK1+TBX2	gene_wise_spearman	0.84605448601933564	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TBX3+TBX2	relative_l2_response_error	0.50490379165008203	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TBX3+TBX2	gene_wise_spearman	0.85909916836151679	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+CBARP	relative_l2_response_error	0.59101262949092914	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+CBARP	gene_wise_spearman	0.69103842911771673	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+IGDCC3	relative_l2_response_error	0.59211236365411413	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+IGDCC3	gene_wise_spearman	0.8182498077055218	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+PRTG	relative_l2_response_error	0.48323990865210353	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	TGFBR2+PRTG	gene_wise_spearman	0.81577208230321552	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	UBASH3B+OSR2	relative_l2_response_error	1.7028800717791519	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	UBASH3B+OSR2	gene_wise_spearman	0.43645499240066171	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	UBASH3B+PTPN12	relative_l2_response_error	0.32677163001118875	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	UBASH3B+PTPN12	gene_wise_spearman	0.85496506404866135	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZBTB10+PTPN12	relative_l2_response_error	0.43972944623826743	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZBTB10+PTPN12	gene_wise_spearman	0.85237857311221576	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZBTB10+SNAI1	relative_l2_response_error	0.32541666821239917	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZBTB10+SNAI1	gene_wise_spearman	0.88575772784729412	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZC3HAV1+CEBPE	relative_l2_response_error	1.3171534259158737	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-LIN-S247	norman_2019_matched_combination_prediction	pb_linear_additive	linear_additive	247	frozen_test_46	ZC3HAV1+CEBPE	gene_wise_spearman	0.59973227991113354	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	AHR+KLF1	relative_l2_response_error	0.65495645150127391	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	AHR+KLF1	gene_wise_spearman	0.45764195421201426	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	BCL2L11+BAK1	relative_l2_response_error	0.90710173067328059	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	BCL2L11+BAK1	gene_wise_spearman	0.34566251915944685	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	BPGM+SAMD1	relative_l2_response_error	0.40643307972291703	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	BPGM+SAMD1	gene_wise_spearman	0.8852767330460426	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+CNN1	relative_l2_response_error	0.28923378612115375	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+CNN1	gene_wise_spearman	0.90162112257415272	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+PTPN12	relative_l2_response_error	0.23837378521199934	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+PTPN12	gene_wise_spearman	0.90013772814972492	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+TGFBR2	relative_l2_response_error	0.37988413734160476	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CBL+TGFBR2	gene_wise_spearman	0.82942347518699167	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CDKN1C+CDKN1B	relative_l2_response_error	0.33261062856494511	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CDKN1C+CDKN1B	gene_wise_spearman	0.86450074214073636	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPB+MAPK1	relative_l2_response_error	0.42921875810677979	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPB+MAPK1	gene_wise_spearman	0.88974731050257516	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPE+CEBPB	relative_l2_response_error	0.23073120564126451	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPE+CEBPB	gene_wise_spearman	0.92612277183566916	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPE+CNN1	relative_l2_response_error	0.4625425920960724	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CEBPE+CNN1	gene_wise_spearman	0.85491655714097292	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CNN1+MAPK1	relative_l2_response_error	0.56924835066153368	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CNN1+MAPK1	gene_wise_spearman	0.73219835920720566	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CNN1+UBASH3A	relative_l2_response_error	0.61619617766251678	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	CNN1+UBASH3A	gene_wise_spearman	0.82820595786273399	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	DUSP9+SNAI1	relative_l2_response_error	0.55692071875614457	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	DUSP9+SNAI1	gene_wise_spearman	0.81897942104029464	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+CEBPE	relative_l2_response_error	0.43635405910057035	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+CEBPE	gene_wise_spearman	0.8977347226226865	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+CNN1	relative_l2_response_error	0.56566250975504428	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+CNN1	gene_wise_spearman	0.70709061234460913	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+IGDCC3	relative_l2_response_error	0.49160098636601346	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ETS2+IGDCC3	gene_wise_spearman	0.84627695514005363	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FEV+CBFA2T3	relative_l2_response_error	0.63001476053761885	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FEV+CBFA2T3	gene_wise_spearman	0.81675599914011054	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FEV+MAP7D1	relative_l2_response_error	0.35133819225342006	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FEV+MAP7D1	gene_wise_spearman	0.83120783753695826	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOSB+UBASH3B	relative_l2_response_error	0.44037531684104764	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOSB+UBASH3B	gene_wise_spearman	0.84143138452709032	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA1+FOXF1	relative_l2_response_error	0.42673301790009116	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA1+FOXF1	gene_wise_spearman	0.88379644906161714	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA3+FOXL2	relative_l2_response_error	0.34686733764632383	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA3+FOXL2	gene_wise_spearman	0.87564381928769597	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA3+HOXB9	relative_l2_response_error	0.27064896815927209	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	FOXA3+HOXB9	gene_wise_spearman	0.92014737934626889	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	IGDCC3+MAPK1	relative_l2_response_error	0.763001420100066	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	IGDCC3+MAPK1	gene_wise_spearman	0.78534349372701595	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	IGDCC3+PRTG	relative_l2_response_error	0.38515262266353539	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	IGDCC3+PRTG	gene_wise_spearman	0.86737256887096581	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	JUN+CEBPA	relative_l2_response_error	0.27602470971723841	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	JUN+CEBPA	gene_wise_spearman	0.9107160964579587	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	KIF18B+KIF2C	relative_l2_response_error	0.8255770818177337	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	KIF18B+KIF2C	gene_wise_spearman	0.48918404272673399	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	KLF1+CEBPA	relative_l2_response_error	0.61341215147788797	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	KLF1+CEBPA	gene_wise_spearman	0.7485390483646861	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	LHX1+MIDEAS	relative_l2_response_error	0.70199372896810952	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	LHX1+MIDEAS	gene_wise_spearman	0.35768867566547685	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K3+MIDEAS	relative_l2_response_error	0.3549757963734157	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K3+MIDEAS	gene_wise_spearman	0.87937669931094742	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K3+SLC38A2	relative_l2_response_error	0.40225836079978522	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K3+SLC38A2	gene_wise_spearman	0.82838119274729083	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K6+SPI1	relative_l2_response_error	0.76155284067900664	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAP2K6+SPI1	gene_wise_spearman	0.7794420207580931	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAPK1+TGFBR2	relative_l2_response_error	0.41440036711716416	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	MAPK1+TGFBR2	gene_wise_spearman	0.81105651879719398	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	POU3F2+CBFA2T3	relative_l2_response_error	0.47340027944086577	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	POU3F2+CBFA2T3	gene_wise_spearman	0.82234785488650175	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	POU3F2+FOXL2	relative_l2_response_error	0.30453398850428437	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	POU3F2+FOXL2	gene_wise_spearman	0.9029924549478322	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	PTPN12+UBASH3A	relative_l2_response_error	0.53261744786881415	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	PTPN12+UBASH3A	gene_wise_spearman	0.86892534599363513	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	SGK1+S1PR2	relative_l2_response_error	0.40503979258718315	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	SGK1+S1PR2	gene_wise_spearman	0.87064830732990472	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	SGK1+TBX2	relative_l2_response_error	0.29725123528365149	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	SGK1+TBX2	gene_wise_spearman	0.89090906218541699	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TBX3+TBX2	relative_l2_response_error	0.32812522209352946	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TBX3+TBX2	gene_wise_spearman	0.89387140112118124	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+CBARP	relative_l2_response_error	0.60936504328917807	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+CBARP	gene_wise_spearman	0.75879986751973261	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+IGDCC3	relative_l2_response_error	0.31749835313871655	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+IGDCC3	gene_wise_spearman	0.8751792439623981	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+PRTG	relative_l2_response_error	0.32947516390909226	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	TGFBR2+PRTG	gene_wise_spearman	0.87364177828110079	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	UBASH3B+OSR2	relative_l2_response_error	0.72682315051182245	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	UBASH3B+OSR2	gene_wise_spearman	0.65535219860492766	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	UBASH3B+PTPN12	relative_l2_response_error	0.25995003403083922	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	UBASH3B+PTPN12	gene_wise_spearman	0.8989847080602944	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ZBTB10+PTPN12	relative_l2_response_error	0.52457321156991144	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ZBTB10+PTPN12	gene_wise_spearman	0.80569887407144924	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ZBTB10+SNAI1	relative_l2_response_error	0.32972732576004821	lower_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ZBTB10+SNAI1	gene_wise_spearman	0.89154638395370411	higher_is_better	1931	estimated	
NM-NORMAN-FORMAL-DEC-S245	norman_2019_matched_combination_prediction	pb_decoder_only	neural_decoder	245	frozen_test_46	ZC3HAV1+CEBPE	relative_l2_response_error	0.93235599128274205	lower_is_better	1931	estimated	
